keyword,volume,cpc,competition,keyword_difficulty,intent,source,competitor
shia labeouf movie,165000,0.0,0.0,15,informational,competitor,reelgood.com
shia labeouf movies,165000,0.0,0.0,12,informational,competitor,reelgood.com
the hulk movie,165000,0.3799999952316284,0.0,40,informational,competitor,reelgood.com
zero dark 30 movie,165000,1.0800000429153442,0.0,48,informational,competitor,reelgood.com
zero dark thirty movie,165000,1.0800000429153442,0.0,48,informational,competitor,reelgood.com
zero dark thirty movies,165000,1.0800000429153442,0.0,50,informational,competitor,reelgood.com
campbell danielle,165000,0.0,0.0,36,informational,competitor,taste.io
dennis the menace,165000,0.07999999821186066,0.05999999865889549,39,informational,competitor,taste.io
father of the bride the movie,165000,0.12999999523162842,0.009999999776482582,36,informational,competitor,taste.io
film human centipede,165000,3.2200000286102295,0.0,17,informational,competitor,taste.io
film monsters vs aliens,165000,0.03999999910593033,0.0,33,commercial,competitor,taste.io
filmography scarlett johansson,165000,0.3799999952316284,0.0,31,informational,competitor,taste.io
grave of the fireflies 1988,165000,0.3199999928474426,0.0,44,informational,competitor,taste.io
maclaine,165000,0.019999999552965164,0.0,35,informational,competitor,taste.io
moneyball 2011,165000,0.7400000095367432,0.0,50,informational,competitor,taste.io
monster and aliens movie,165000,0.03999999910593033,0.0,28,informational,competitor,taste.io
movies of scarlett johansson,165000,0.3799999952316284,0.0,34,informational,competitor,taste.io
planes trains,165000,0.12999999523162842,0.0,27,informational,competitor,taste.io
scarlett johansson movies,165000,0.3799999952316284,0.0,28,informational,competitor,taste.io
sweet home alabama,165000,0.019999999552965164,0.0,29,informational,competitor,taste.io
the father of the bride,165000,0.12999999523162842,0.009999999776482582,32,informational,competitor,taste.io
the final destination 2009,165000,1.3899999856948853,0.0,27,informational,competitor,taste.io
war dogs 2016 movie,165000,5.199999809265137,0.0,17,informational,competitor,taste.io
wrong turn,165000,3.430000066757202,0.0,60,informational,competitor,taste.io
albert fat albert,165000,0.05999999865889549,0.1599999964237213,19,informational,competitor,trakt.tv
curb larry david,165000,0.800000011920929,0.0,43,informational,competitor,trakt.tv
kshows tv,165000,1.25,0.029999999329447746,50,informational,competitor,trakt.tv
kshows.tv,165000,1.25,0.029999999329447746,47,navigational,competitor,trakt.tv
trying,165000,2.7699999809265137,0.0,41,informational,competitor,trakt.tv
vice principals show,165000,2.2300000190734863,0.0,20,informational,competitor,trakt.tv
0 dark thirty movie,165000,1.0800000429153442,0.0,49,informational,competitor,commonsensemedia.org
1883,165000,0.5899999737739563,0.0,47,informational,competitor,commonsensemedia.org
3 spider man 3,165000,0.4099999964237213,0.0,28,informational,competitor,commonsensemedia.org
30 zero dark,165000,1.0800000429153442,0.0,49,informational,competitor,commonsensemedia.org
50 shades of grey film,165000,2.3899998664855957,0.0,51,informational,competitor,commonsensemedia.org
a red one,165000,0.07999999821186066,0.019999999552965164,55,informational,competitor,commonsensemedia.org
ace ventura,165000,0.14000000059604645,0.05000000074505806,39,informational,competitor,commonsensemedia.org
agar.io,165000,1.149999976158142,0.0,61,navigational,competitor,commonsensemedia.org
american mom tv,165000,0.029999999329447746,0.0,15,informational,competitor,commonsensemedia.org
animated film home,165000,1.2799999713897705,0.0,41,informational,competitor,commonsensemedia.org
ap tv show,165000,1.6600000858306885,0.20000000298023224,39,informational,competitor,commonsensemedia.org
beef,165000,0.8999999761581421,0.15000000596046448,71,informational,competitor,commonsensemedia.org
beverly cop,165000,0.6200000047683716,0.0,45,informational,competitor,commonsensemedia.org
beverly cops,165000,0.6200000047683716,0.0,45,informational,competitor,commonsensemedia.org
beverly hill cops,165000,0.6200000047683716,0.0,46,informational,competitor,commonsensemedia.org
beverly hills cop,165000,0.6200000047683716,0.0,45,informational,competitor,commonsensemedia.org
beverly hills cop movie,165000,0.6200000047683716,0.0,45,informational,competitor,commonsensemedia.org
blacklist blacklist,165000,3.009999990463257,0.0,73,informational,competitor,commonsensemedia.org
bms tv show,165000,1.9900000095367432,0.0,18,informational,competitor,commonsensemedia.org
bob bob the builder,165000,0.10000000149011612,0.019999999552965164,29,informational,competitor,commonsensemedia.org
bob the builder and,165000,0.10000000149011612,0.019999999552965164,19,informational,competitor,commonsensemedia.org
book creator,165000,3.680000066757202,0.009999999776482582,31,informational,competitor,commonsensemedia.org
book to kill a mockingbird,165000,0.8199999928474426,0.03999999910593033,32,informational,competitor,commonsensemedia.org
bug,165000,0.8199999928474426,0.09000000357627869,40,informational,competitor,commonsensemedia.org
captain america avenger,165000,0.8799999952316284,0.0,47,informational,competitor,commonsensemedia.org
captain america: the first avenger movie,165000,0.8799999952316284,0.0,31,informational,competitor,commonsensemedia.org
cast of adolescence tv series,165000,0.0,0.009999999776482582,14,informational,competitor,commonsensemedia.org
cast of movie hangover,165000,0.10000000149011612,0.0,11,informational,competitor,commonsensemedia.org
cast of scooby doo movie,165000,0.009999999776482582,0.0,25,informational,competitor,commonsensemedia.org
cast of the sandlot,165000,0.0,0.0,12,informational,competitor,commonsensemedia.org
constantine,165000,0.25,0.0,61,informational,competitor,commonsensemedia.org
crown series,165000,0.25,0.009999999776482582,47,informational,competitor,commonsensemedia.org
dannyphantom,165000,1.6800000667572021,0.0,34,informational,competitor,commonsensemedia.org
dark zero 30,165000,1.0800000429153442,0.0,48,informational,competitor,commonsensemedia.org
dark zero movie,165000,1.0800000429153442,0.0,49,informational,competitor,commonsensemedia.org
deadpool with wolverine,165000,1.059999942779541,0.009999999776482582,50,informational,competitor,commonsensemedia.org
documentaries netflix,165000,0.18000000715255737,0.009999999776482582,21,informational,competitor,commonsensemedia.org
documentary film netflix,165000,0.18000000715255737,0.009999999776482582,24,informational,competitor,commonsensemedia.org
documentary films netflix,165000,0.18000000715255737,0.009999999776482582,23,informational,competitor,commonsensemedia.org
dunkirk,165000,1.3199999332427979,0.0,56,informational,competitor,commonsensemedia.org
ed edd n eddy,165000,0.07999999821186066,0.10000000149011612,13,informational,competitor,commonsensemedia.org
edd ed n eddy,165000,0.07999999821186066,0.10000000149011612,29,informational,competitor,commonsensemedia.org
eminem film 8 mile,165000,3.240000009536743,0.0,27,informational,competitor,commonsensemedia.org
equaliser the movie,165000,0.5400000214576721,0.0,21,informational,competitor,commonsensemedia.org
eurotrip,165000,2.490000009536743,0.0,19,informational,competitor,commonsensemedia.org
extinct,165000,0.0,0.0,37,informational,competitor,commonsensemedia.org
extinction,165000,0.0,0.0,44,informational,competitor,commonsensemedia.org
extraction,165000,2.3299999237060547,0.009999999776482582,48,informational,competitor,commonsensemedia.org
falling guy,165000,0.41999998688697815,0.0,9,informational,competitor,commonsensemedia.org
fantasy romance novels,165000,0.3799999952316284,0.2800000011920929,0,informational,competitor,commonsensemedia.org
fast time and ridgemont high,165000,0.3700000047683716,0.0,23,informational,competitor,commonsensemedia.org
fast times at ridgemont high fast times at ridgemont high,165000,0.3700000047683716,0.0,34,informational,competitor,commonsensemedia.org
fast times from ridgemont high,165000,0.3700000047683716,0.0,35,informational,competitor,commonsensemedia.org
father of the bride,165000,0.12999999523162842,0.009999999776482582,37,informational,competitor,commonsensemedia.org
film 8 mile,165000,3.240000009536743,0.0,39,informational,competitor,commonsensemedia.org
film beverly hills cop,165000,0.6200000047683716,0.0,46,informational,competitor,commonsensemedia.org
film frankenstein,165000,0.47999998927116394,0.009999999776482582,50,informational,competitor,commonsensemedia.org
film my neighbor totoro,165000,2.0299999713897705,0.029999999329447746,44,informational,competitor,commonsensemedia.org
film point break 1991,165000,0.5400000214576721,0.0,30,informational,competitor,commonsensemedia.org
film ratatouille,165000,0.550000011920929,0.009999999776482582,35,informational,competitor,commonsensemedia.org
film scooby doo,165000,0.3100000023841858,0.019999999552965164,37,informational,competitor,commonsensemedia.org
film the patriot,165000,0.7099999785423279,0.0,16,informational,competitor,commonsensemedia.org
film with romance,165000,0.8199999928474426,0.05999999865889549,13,informational,competitor,commonsensemedia.org
films with romance,165000,0.8199999928474426,0.05999999865889549,10,informational,competitor,commonsensemedia.org
final destination horror movie,165000,2.4000000953674316,0.0,46,informational,competitor,commonsensemedia.org
fireflies grave,165000,0.3199999928474426,0.0,44,informational,competitor,commonsensemedia.org
firefly graveyard,165000,0.3199999928474426,0.0,44,informational,competitor,commonsensemedia.org
for vendetta,165000,0.17000000178813934,0.03999999910593033,65,informational,competitor,commonsensemedia.org
frosty the snowperson,165000,0.33000001311302185,0.11999999731779099,21,informational,competitor,commonsensemedia.org
fury,165000,1.600000023841858,0.0,43,informational,competitor,commonsensemedia.org
futurama futurama,165000,3.8399999141693115,0.009999999776482582,38,informational,competitor,commonsensemedia.org
gilbert the grape,165000,0.5899999737739563,0.0,23,informational,competitor,commonsensemedia.org
good lu,165000,0.11999999731779099,0.0,17,informational,competitor,commonsensemedia.org
grave fireflies,165000,0.3199999928474426,0.0,44,informational,competitor,commonsensemedia.org
grave of the fireflies,165000,0.3199999928474426,0.0,44,informational,competitor,commonsensemedia.org
hangover cast,165000,0.10000000149011612,0.0,12,informational,competitor,commonsensemedia.org
happy feet,165000,1.0,0.009999999776482582,34,informational,competitor,commonsensemedia.org
happy feet happy,165000,1.0,0.009999999776482582,40,informational,competitor,commonsensemedia.org
havoc,165000,1.4199999570846558,0.009999999776482582,53,informational,competitor,commonsensemedia.org
hey arnold,165000,0.11999999731779099,0.17000000178813934,27,informational,competitor,commonsensemedia.org
hierarchy,165000,0.0,0.0,48,informational,competitor,commonsensemedia.org
high times in ridgemont high,165000,0.3700000047683716,0.0,34,informational,competitor,commonsensemedia.org
hoodwinked,165000,0.9800000190734863,0.0,17,informational,competitor,commonsensemedia.org
horizon,165000,7.809999942779541,0.029999999329447746,72,informational,competitor,commonsensemedia.org
hostiles,165000,2.4200000762939453,0.0,34,informational,competitor,commonsensemedia.org
how grinch stole christmas movie,165000,1.7300000190734863,0.019999999552965164,28,informational,competitor,commonsensemedia.org
how the grinch stole christmas,165000,1.7300000190734863,0.019999999552965164,51,informational,competitor,commonsensemedia.org
human centipede,165000,3.2200000286102295,0.0,22,informational,competitor,commonsensemedia.org
human centipede human centipede,165000,3.2200000286102295,0.0,14,informational,competitor,commonsensemedia.org
indiana jones the lost ark,165000,0.05000000074505806,0.0,50,informational,competitor,commonsensemedia.org
interstellar cast,165000,0.0,0.0,29,informational,competitor,commonsensemedia.org
interstellar movie cast,165000,0.0,0.0,40,informational,competitor,commonsensemedia.org
it a film,165000,3.759999990463257,0.0,44,informational,competitor,commonsensemedia.org
jane the virgin,165000,2.5299999713897705,0.0,39,informational,competitor,commonsensemedia.org
jp3 movie,165000,0.5799999833106995,0.0,25,informational,competitor,commonsensemedia.org
jurassic park iii,165000,0.5799999833106995,0.0,26,informational,competitor,commonsensemedia.org
king kong king kong,165000,0.12999999523162842,0.05000000074505806,50,informational,competitor,commonsensemedia.org
lord of flies novel,165000,0.5899999737739563,0.009999999776482582,31,informational,competitor,commonsensemedia.org
lord of the flies novel,165000,0.5899999737739563,0.009999999776482582,32,informational,competitor,commonsensemedia.org
